Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
522467,85232B,SET OF 3 BABUSHKA STACKING TINS,6,2010-09-15 09:50:00,4.95,12539.0,Spain
529622,22595,CHRISTMAS GINGHAM HEART,12,2010-10-29 11:42:00,0.85,13815.0,Germany
519005,22265,EASTER DECORATION NATURAL CHICK,4,2010-08-12 19:18:00,0.65,16549.0,United Kingdom
C521998,22492,MINI PAINT SET VINTAGE ,-12,2010-09-10 11:07:00,0.65,12921.0,United Kingdom
526151,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-10-08 15:19:00,7.62,,United Kingdom
537126,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-05 12:13:00,3.75,18118.0,United Kingdom
508150,47568,ENGLISH ROSE DESIGN PEG BAG,6,2010-05-13 11:41:00,2.1,16143.0,United Kingdom
511050,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-06-06 12:07:00,1.65,16782.0,United Kingdom
514728,21555,CERAMIC STRAWBERRY TRINKET TRAY,1,2010-07-06 09:51:00,5.06,,United Kingdom
494389,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2010-01-14 10:01:00,1.25,13152.0,United Kingdom
513050,21204,DAISIES  HONEYCOMB GARLAND ,3,2010-06-21 13:18:00,1.65,14493.0,United Kingdom
531750,47566,PARTY BUNTING,2,2010-11-09 13:06:00,4.65,15325.0,United Kingdom
511779,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2010-06-10 12:39:00,2.95,17068.0,United Kingdom
491155,21159,MOODY BOY  DOOR HANGER ,1,2009-12-10 09:49:00,3.43,,United Kingdom
526911,21123,SET/10 IVORY POLKADOT PARTY CANDLES,48,2010-10-13 15:40:00,1.25,12681.0,France
511551,22381,TOY TIDY PINK RETROSPOT  ,5,2010-06-09 09:40:00,2.1,15173.0,United Kingdom
501440,21122,SET/10 PINK SPOTTY PARTY CANDLES,2,2010-03-16 13:28:00,1.25,15311.0,United Kingdom
513200,90164B,WHITE  ROSEBUD PEARL BRACELET,1,2010-06-22 16:28:00,7.64,,United Kingdom
527488,10133,COLOURING PENCILS BROWN TUBE,4,2010-10-18 11:47:00,0.85,16347.0,United Kingdom
519607,90002D,FLOWER BURST SILVER RING CRYSTAL,1,2010-08-18 16:21:00,3.75,14505.0,United Kingdom
520091,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-08-24 11:21:00,1.25,15628.0,United Kingdom
518570,20977,36 PENCILS TUBE WOODLAND,1,2010-08-10 11:49:00,2.51,,United Kingdom
499921,21872,GLAMOROUS  MUG,6,2010-03-03 12:21:00,1.25,14911.0,EIRE
532802,20754,RETROSPOT RED WASHING UP GLOVES,2,2010-11-14 14:56:00,2.1,17255.0,United Kingdom
512289,20727,LUNCH BAG  BLACK SKULL.,2,2010-06-14 14:49:00,4.21,,United Kingdom
536024,20931,BLUE POT PLANT CANDLE ,3,2010-11-29 16:13:00,3.75,17338.0,United Kingdom
536742,22465,HANGING METAL STAR LANTERN,12,2010-12-02 13:14:00,1.65,16916.0,United Kingdom
494144,90133,TEAL/FUSCHIA COL BEAD NECKLACE,1,2010-01-11 14:35:00,5.09,,United Kingdom
502768,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2,2010-03-26 14:16:00,1.65,14994.0,United Kingdom
520744,22327,ROUND SNACK BOXES SET OF 4 SKULLS,18,2010-08-31 10:47:00,2.95,13178.0,United Kingdom
496978,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-02-05 09:53:00,0.21,15326.0,United Kingdom
507258,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-05-07 12:09:00,0.55,15382.0,United Kingdom
494495,21284,RETRO SPOT CANDLE  SMALL,3,2010-01-14 17:43:00,3.36,,United Kingdom
537204,22154,ANGEL DECORATION 3 BUTTONS ,12,2010-12-05 14:45:00,0.42,15555.0,United Kingdom
512766,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,2010-06-17 16:20:00,4.95,13077.0,United Kingdom
526403,21992,VINTAGE PAISLEY STATIONERY SET,2,2010-10-11 13:49:00,2.51,,United Kingdom
533730,22043,CHRISTMAS CARD SCREEN PRINT ,12,2010-11-18 13:30:00,0.42,17884.0,United Kingdom
493073,22347,PIZZA SLICE DISH,1,2009-12-22 09:41:00,2.57,,United Kingdom
C490510,20973,12 PENCIL SMALL TUBE WOODLAND,-1,2009-12-06 14:37:00,0.65,13211.0,United Kingdom
525037,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,2010-10-03 12:40:00,6.95,14911.0,EIRE
494016,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2010-01-11 09:35:00,2.57,,United Kingdom
517330,22710,WRAP I LOVE LONDON ,25,2010-07-28 12:58:00,0.42,17314.0,United Kingdom
519817,20676,RED SPOTTY BOWL,8,2010-08-20 13:41:00,1.25,14243.0,United Kingdom
492784,35599B,BLACK CHRISTMAS TREE 120CM,2,2009-12-18 17:24:00,8.49,17841.0,United Kingdom
531546,20717,STRAWBERRY SHOPPER BAG,20,2010-11-09 08:51:00,1.25,,United Kingdom
529727,22183,CAKE STAND VICTORIAN FILIGREE MED,1,2010-10-29 14:12:00,5.91,,United Kingdom
502886,20685,DOOR MAT RED SPOT,2,2010-03-29 11:16:00,7.49,16456.0,United Kingdom
497958,20674,GREEN SPOTTY BOWL,8,2010-02-15 13:20:00,1.25,14680.0,United Kingdom
530060,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2010-11-01 11:35:00,1.66,,United Kingdom
536381,84832,ZINC WILLIE WINKIE  CANDLE STICK,1,2010-12-01 09:41:00,0.85,15311.0,United Kingdom
500322,90201B,BLACK ENAMEL FLOWER RING,1,2010-03-07 12:06:00,2.95,16798.0,United Kingdom
525892,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,2010-10-07 15:09:00,0.85,16411.0,United Kingdom
527414,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-10-17 15:16:00,0.85,15506.0,United Kingdom
526288,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2010-10-11 11:53:00,1.65,13919.0,Denmark
531690,48185,DOORMAT FAIRY CAKE,12,2010-11-09 11:49:00,16.98,,United Kingdom
500164,17109B,,-205,2010-03-05 09:04:00,0.0,,United Kingdom
532107,22632,HAND WARMER RED RETROSPOT,48,2010-11-10 16:31:00,2.1,17293.0,United Kingdom
521765,22333,RETRO SPOT PARTY BAG + STICKER SET,8,2010-09-08 11:54:00,1.65,12471.0,Germany
499387,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-02-26 12:41:00,2.1,14680.0,United Kingdom
496551,21437,24 HANGING EASTER EGGS FLORAL TUB,1,2010-02-02 13:13:00,3.75,13975.0,United Kingdom
525040,85066,CREAM SWEETHEART MINI CHEST,4,2010-10-03 12:52:00,12.75,15859.0,United Kingdom
498964,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2,2010-02-24 11:28:00,1.65,15984.0,United Kingdom
537781,22563,HAPPY STENCIL CRAFT,1,2010-12-08 12:46:00,1.25,17341.0,United Kingdom
494387,84596E,SMALL LICORICE DES PINK BOWL,1,2010-01-14 09:46:00,1.66,,United Kingdom
503343,85152,HAND OVER THE CHOCOLATE   SIGN ,6,2010-03-31 13:10:00,2.1,15796.0,United Kingdom
522138,48111,DOORMAT 3 SMILEY CATS,1,2010-09-13 10:30:00,14.43,,United Kingdom
510173,21137,BLACK RECORD COVER FRAME,8,2010-05-27 14:40:00,3.75,18257.0,United Kingdom
491155,22079,RIBBON REEL HEARTS DESIGN ,2,2009-12-10 09:49:00,3.43,,United Kingdom
523911,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-09-24 16:06:00,1.28,,United Kingdom
494144,82553,POP'S GREASY SPOON METAL SIGN,1,2010-01-11 14:35:00,3.36,,United Kingdom
501304,21770,OPEN CLOSED METAL SIGN,1,2010-03-15 17:14:00,4.95,17231.0,United Kingdom
537534,22359,GLASS JAR KINGS CHOICE,1,2010-12-07 11:48:00,0.0,,United Kingdom
498584,85169D,PINK LOVE BIRD CANDLE,2,2010-02-21 15:06:00,1.25,16200.0,United Kingdom
531776,21914,BLUE HARMONICA IN BOX ,12,2010-11-09 14:42:00,1.25,14911.0,EIRE
506699,22528,GARDENERS KNEELING PAD,12,2010-05-02 13:42:00,1.25,14040.0,United Kingdom
504145,47581B,FAIRY CAKE WICKER PICNIC BASKET ,1,2010-04-11 13:09:00,12.75,13786.0,United Kingdom
496594,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-02-02 15:36:00,2.55,,EIRE
491597,44230,SQUARE MIRROR CURTAIN,24,2009-12-11 13:18:00,6.36,,United Kingdom
504867,22456,NATURAL SLATE CHALKBOARD LARGE ,6,2010-04-18 12:31:00,4.95,13408.0,United Kingdom
525566,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-10-06 09:37:00,1.95,13033.0,United Kingdom
522974,22093,MOTORING TISSUE BOX,1,2010-09-19 13:37:00,1.25,17582.0,United Kingdom
532139,22625,RED KITCHEN SCALES,1,2010-11-11 11:18:00,16.98,,United Kingdom
524437,22906,12 MESSAGE CARDS WITH ENVELOPES,60,2010-09-29 10:57:00,1.45,17511.0,United Kingdom
507881,22610,PENS ASSORTED FUNNY FACE,3,2010-05-11 15:08:00,1.66,,United Kingdom
505741,48195,DOOR MAT GREEN PAISLEY ,1,2010-04-25 15:56:00,7.49,16984.0,United Kingdom
511123,22150,3 STRIPEY MICE FELTCRAFT,6,2010-06-07 10:56:00,1.95,17673.0,United Kingdom
509100,21086,SET/6 RED SPOTTY PAPER CUPS,4,2010-05-20 11:49:00,0.65,17841.0,United Kingdom
496871,20862,PINK PATCH PENCIL CASE BLUE HEART,4,2010-02-04 13:18:00,2.1,16383.0,United Kingdom
520414,21035,SET/2 RED SPOTTY TEA TOWELS ,1,2010-08-26 09:41:00,5.91,,United Kingdom
529504,22222,CAKE PLATE LOVEBIRD WHITE,1,2010-10-28 14:19:00,10.17,,United Kingdom
502763,22047,EMPIRE GIFT WRAP,25,2010-03-26 13:57:00,0.42,17966.0,United Kingdom
501854,35001W,HAND OPEN SHAPE DECO.WHITE,1,2010-03-21 11:15:00,3.49,15446.0,United Kingdom
509454,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2010-05-24 10:02:00,1.25,12921.0,United Kingdom
504896,21937,STRAWBERRY   PICNIC BAG,3,2010-04-18 14:25:00,2.95,17041.0,United Kingdom
530087,20829,GLITTER HANGING BUTTERFLY STRING,8,2010-11-01 13:33:00,2.1,16732.0,United Kingdom
534750,21934,SKULL SHOULDER BAG,1,2010-11-24 09:54:00,4.21,,United Kingdom
527023,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2010-10-14 11:54:00,1.25,12589.0,France
506577,21175,GIN + TONIC DIET METAL SIGN,1,2010-04-30 13:45:00,4.21,,United Kingdom
504831,84327A,PINK JUMPER LARRY THE LAMB,1,2010-04-16 13:35:00,2.1,17913.0,United Kingdom
511855,48138,DOOR MAT UNION FLAG,4,2010-06-11 08:25:00,7.49,12681.0,France
532150,20984,12 PENCILS TALL TUBE POSY,2,2010-11-11 12:06:00,0.85,16395.0,United Kingdom
501906,22300,COFFEE MUG DOG + BALL DESIGN,1,2010-03-21 16:02:00,2.55,17340.0,United Kingdom
489802,84006,MAGIC TREE -PAPER FLOWERS,1,2009-12-02 12:32:00,0.85,15581.0,United Kingdom
523664,20674,GREEN POLKADOT BOWL,4,2010-09-23 14:15:00,1.25,15005.0,United Kingdom
531746,22575,METAL MERRY CHRISTMAS WREATH,1,2010-11-09 13:00:00,1.95,14527.0,United Kingdom
535348,22469,HEART OF WICKER SMALL,10,2010-11-25 16:46:00,1.65,15051.0,United Kingdom
514613,22521,CHILDS GARDEN TROWEL PINK,24,2010-07-05 12:25:00,0.85,18172.0,United Kingdom
504831,M,Manual,10,2010-04-16 13:35:00,0.42,17913.0,United Kingdom
535677,22601,CHRISTMAS RETROSPOT ANGEL WOOD,6,2010-11-28 12:15:00,0.85,14546.0,United Kingdom
522644,22584,PACK OF 6 PANNETONE GIFT BOXES,1,2010-09-16 10:43:00,2.55,15723.0,United Kingdom
494213,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,2,2010-01-12 11:40:00,2.55,17945.0,United Kingdom
534779,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2010-11-24 11:13:00,2.1,12970.0,United Kingdom
512540,21671,RED SPOT CERAMIC DRAWER KNOB,24,2010-06-16 12:54:00,1.25,12540.0,Spain
499239,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,3,2010-02-25 13:23:00,2.95,17200.0,United Kingdom
499994,21437,24 HANGING EASTER EGGS FLORAL TUB,1,2010-03-03 16:51:00,3.75,15875.0,United Kingdom
528257,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2010-10-21 11:48:00,0.55,14688.0,United Kingdom
525200,22068,BLACK PIRATE TREASURE CHEST,2,2010-10-04 12:36:00,1.65,16444.0,United Kingdom
505378,22478,BIRDHOUSE GARDEN MARKER ,10,2010-04-22 08:03:00,1.25,15095.0,United Kingdom
509598,21541,DINOSAURS WATER TRANSFER TATTOOS ,18,2010-05-24 15:36:00,0.85,17205.0,United Kingdom
534168,21975,PACK OF 60 DINOSAUR CAKE CASES,8,2010-11-21 13:23:00,0.55,16367.0,United Kingdom
494782,84865,NEW BAROQUE BLACK PHOTO ALBUM,1,2010-01-18 13:15:00,16.98,,United Kingdom
496446,21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,16,2010-02-01 14:02:00,0.85,17211.0,United Kingdom
489537,48184,DOOR MAT ENGLISH ROSE ,2,2009-12-01 12:14:00,6.75,14040.0,United Kingdom
526657,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-10-12 14:52:00,0.95,16263.0,United Kingdom
537868,22956,36 FOIL HEART CAKE CASES,12,2010-12-08 16:49:00,2.1,12433.0,Norway
529325,21942,SKULLS DESIGN FLANNEL,1,2010-10-27 14:10:00,1.66,,United Kingdom
517401,21231,SWEETHEART CERAMIC TRINKET BOX,3,2010-07-29 10:26:00,2.51,,United Kingdom
502337,21333,CLASSIC WHITE FRAME,1,2010-03-24 10:45:00,2.95,17377.0,United Kingdom
491833,84558A,3D DOG PICTURE PLAYING CARDS,1,2009-12-14 14:35:00,2.95,12926.0,United Kingdom
501906,84832,ZINC WILLIE WINKIE  CANDLE STICK,28,2010-03-21 16:02:00,0.85,17340.0,United Kingdom
535310,21741,COSY SLIPPER SHOES LARGE GREEN,1,2010-11-25 14:47:00,2.95,17920.0,United Kingdom
535131,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-11-25 11:38:00,2.55,14733.0,United Kingdom
528909,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2010-10-25 13:30:00,1.25,14515.0,United Kingdom
490302,21172,PARTY METAL SIGN ,1,2009-12-04 14:29:00,1.45,17841.0,United Kingdom
518218,22384,LUNCH BAG PINK RETROSPOT,30,2010-08-05 12:33:00,1.65,16174.0,United Kingdom
500857,21181,PLEASE ONE PERSON METAL SIGN,4,2010-03-10 12:23:00,2.1,15911.0,United Kingdom
531350,20978,36 PENCILS TUBE SKULLS,16,2010-11-07 13:31:00,1.25,12748.0,United Kingdom
498549,21907,I'M ON HOLIDAY METAL SIGN,2,2010-02-19 18:04:00,4.21,,United Kingdom
491096,21912,VINTAGE SNAKES & LADDERS,6,2009-12-09 13:53:00,3.75,13983.0,United Kingdom
492414,85226A,WHITE/BLUE PULL BACK RACING CAR,1,2009-12-16 17:01:00,1.7,,United Kingdom
534289,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2010-11-22 11:25:00,5.91,,United Kingdom
535834,22190,LOCAL CAFE MUG,6,2010-11-29 09:44:00,2.1,17722.0,United Kingdom
510449,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-06-01 09:42:00,1.25,15938.0,United Kingdom
522909,22244,3 HOOK HANGER MAGIC GARDEN,12,2010-09-17 13:30:00,1.95,18075.0,United Kingdom
501791,85093,CANDY SPOT EGG WARMER HARE,24,2010-03-19 13:19:00,1.25,17230.0,United Kingdom
503933,21900,"KEY FOB , SHED",24,2010-04-08 13:54:00,0.65,18065.0,United Kingdom
500372,21007,ETCHED GLASS DROPLET DECORATION,48,2010-03-08 08:56:00,0.38,17298.0,United Kingdom
501186,47562,ENGLISH ROSE IRONING BOARD COVER,2,2010-03-15 12:07:00,3.75,14527.0,United Kingdom
495535,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2010-01-25 15:36:00,7.62,,United Kingdom
522944,10120,DOGGY RUBBER,6,2010-09-17 16:03:00,0.21,15867.0,United Kingdom
503157,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2010-03-30 12:40:00,1.65,15719.0,United Kingdom
535806,22598,CHRISTMAS MUSICAL ZINC TREE,12,2010-11-28 15:06:00,0.85,18260.0,United Kingdom
501921,22079,RIBBON REEL HEARTS DESIGN ,10,2010-03-22 10:25:00,1.65,16132.0,United Kingdom
492535,48188,DOOR MAT WELCOME PUPPIES,2,2009-12-17 13:09:00,6.75,13577.0,United Kingdom
533137,21592,RETROSPOT CIGAR BOX MATCHES ,1,2010-11-16 12:58:00,1.25,17203.0,United Kingdom
528892,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-10-25 12:42:00,4.95,13050.0,United Kingdom
510230,22540,MINI JIGSAW CIRCUS PARADE ,48,2010-05-28 09:36:00,0.42,17311.0,United Kingdom
C490807,20670,VIP HOLIDAY PURSE,-6,2009-12-08 12:25:00,2.95,13091.0,United Kingdom
531205,22730,ALARM CLOCK BAKELIKE IVORY,12,2010-11-05 15:32:00,3.75,12621.0,Germany
505791,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2010-04-26 11:07:00,1.25,16335.0,United Kingdom
520212,22637,PIGGY BANK RETROSPOT ,4,2010-08-24 17:21:00,2.55,16033.0,United Kingdom
500690,81985A,,-10,2010-03-09 12:35:00,0.0,,United Kingdom
504150,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2010-04-11 13:39:00,1.95,16700.0,United Kingdom
527050,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-10-14 12:54:00,1.25,17717.0,United Kingdom
489550,85231G,ORANGE SCENTED SET/9 T-LIGHTS,12,2009-12-01 12:33:00,0.85,14156.0,EIRE
502586,21592,RETRO SPOT  CIGAR BOX MATCHES ,24,2010-03-25 12:41:00,1.25,17001.0,United Kingdom
536833,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 17:48:00,2.95,18239.0,United Kingdom
533095,22530,MAGIC DRAWING SLATE DOLLY GIRL ,48,2010-11-16 10:42:00,0.42,12748.0,United Kingdom
524098,22613,PACK OF 20 SPACEBOY NAPKINS,12,2010-09-27 12:21:00,0.85,17204.0,United Kingdom
C525275,TEST001,This is a test product.,-2,2010-10-04 16:38:00,4.5,16446.0,United Kingdom
515609,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2010-07-13 15:44:00,8.47,,United Kingdom
513665,20981,12 PENCILS TALL TUBE WOODLAND,6,2010-06-28 11:11:00,0.85,17437.0,United Kingdom
512608,22485,SET OF 2 WOODEN MARKET CRATES,2,2010-06-17 09:56:00,12.75,13488.0,United Kingdom
533964,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2010-11-19 13:05:00,5.91,,United Kingdom
527087,22029,SPACEBOY BIRTHDAY CARD,24,2010-10-14 15:49:00,0.42,14291.0,United Kingdom
526412,90087,CRYSTAL SEA HORSE PHONE CHARM,12,2010-10-11 14:15:00,0.85,13959.0,United Kingdom
534470,22335,HEART DECORATION PAINTED ZINC ,5,2010-11-23 10:22:00,0.65,18006.0,United Kingdom
525698,21035,SET/2 RED SPOTTY TEA TOWELS ,6,2010-10-06 12:36:00,2.95,12668.0,Germany
530070,21033,JUMBO BAG CHARLIE AND LOLA TOYS,2,2010-11-01 11:59:00,2.95,16876.0,United Kingdom
522141,21161,KEEP OUT BOYS DOOR HANGER ,1,2010-09-13 10:32:00,3.36,,United Kingdom
529215,21349,IVY HEART WREATH,2,2010-10-27 10:42:00,6.75,12591.0,Italy
512532,22489,PACK OF 12 TRADITIONAL CRAYONS,48,2010-06-16 12:01:00,0.42,16253.0,United Kingdom
501369,84218,BOX/12 CHICK & EGG IN BASKET,2,2010-03-16 10:58:00,1.95,17243.0,United Kingdom
529315,22938,CUPCAKE LACE PAPER SET 6,48,2010-10-27 13:29:00,1.65,14911.0,EIRE
494533,48187,DOOR MAT NEW ENGLAND,2,2010-01-15 10:47:00,6.75,18065.0,United Kingdom
531820,48194,DOORMAT HEARTS,2,2010-11-09 17:14:00,7.95,17374.0,United Kingdom
C517468,22342,HOME GARLAND PAINTED ZINC ,-12,2010-07-29 11:48:00,1.65,16176.0,United Kingdom
521486,21716,BOYS VINTAGE TIN SEASIDE BUCKET,1,2010-09-06 13:36:00,5.06,,United Kingdom
504119,21732,RED HANGING METAL STAR TLIGHT HLDR,3,2010-04-09 16:54:00,3.75,17609.0,United Kingdom
519560,21189,WHITE HONEYCOMB PAPER GARLAND ,1,2010-08-18 11:34:00,3.36,,United Kingdom
530612,21098,CHRISTMAS TOILET ROLL,1,2010-11-03 15:45:00,1.25,16712.0,United Kingdom
532152,22379,RECYCLING BAG RETROSPOT ,1,2010-11-11 12:13:00,2.1,16395.0,United Kingdom
532969,21896,POTTING SHED TWINE,1,2010-11-15 13:04:00,2.1,17992.0,United Kingdom
491971,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",3,2009-12-14 18:37:00,6.04,,United Kingdom
500461,85189,HANGING BUTTERFLY  EGG,1,2010-03-08 12:35:00,1.66,,United Kingdom
525564,20724,RED SPOTTY CHARLOTTE BAG,10,2010-10-06 08:17:00,0.85,13055.0,United Kingdom
535760,22738,RIBBON REEL SNOWY VILLAGE,5,2010-11-28 13:26:00,1.65,14454.0,United Kingdom
509026,21621,VINTAGE UNION JACK BUNTING,6,2010-05-19 14:51:00,8.5,16103.0,United Kingdom
537823,22029,SPACEBOY BIRTHDAY CARD,1,2010-12-08 14:25:00,0.85,,United Kingdom
529332,20978,36 PENCILS TUBE SKULLS,16,2010-10-27 15:01:00,1.25,17478.0,United Kingdom
517124,22030,SWALLOWS GREETING CARD,12,2010-07-27 09:38:00,0.42,12801.0,Sweden
514852,22174,PHOTO CUBE,6,2010-07-06 16:36:00,1.65,16229.0,United Kingdom
503956,22210,WOOD STAMP SET BEST WISHES,2,2010-04-08 16:45:00,1.65,13443.0,United Kingdom
532649,35400,WOODEN BOX ADVENT CALENDAR ,2,2010-11-14 10:21:00,8.95,16444.0,United Kingdom
530299,82580,BATHROOM METAL SIGN,3,2010-11-02 12:48:00,0.55,14449.0,United Kingdom
508050,21130,COLOURFUL STANDING GNOME,6,2010-05-12 12:52:00,3.45,14062.0,United Kingdom
534652,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2010-11-23 13:26:00,1.65,14170.0,United Kingdom
501669,21587,COSY HOUR GIANT TUBE MATCHES,12,2010-03-18 14:40:00,2.55,17512.0,United Kingdom
500331,47599B,BLUE PARTY BAGS ,4,2010-03-07 13:08:00,2.1,13764.0,United Kingdom
521972,22383,LUNCH BAG SUKI  DESIGN ,10,2010-09-09 19:36:00,1.65,13875.0,United Kingdom
528053,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-10-20 11:42:00,0.55,18066.0,United Kingdom
535037,22586,FELTCRAFT HAIRBAND PINK AND BLUE,12,2010-11-24 16:41:00,0.85,13654.0,United Kingdom
517275,22630,DOLLY GIRL LUNCH BOX,12,2010-07-28 10:21:00,1.95,15228.0,United Kingdom
503772,20681,PINK SPOTTY CHILDS UMBRELLA,6,2010-04-07 10:59:00,3.25,13632.0,United Kingdom
512733,47568,ENGLISH ROSE DESIGN PEG BAG,1,2010-06-17 13:48:00,4.21,,United Kingdom
498764,85017C,ENVELOPE 50 CURIOUS IMAGES,1,2010-02-22 17:21:00,0.85,14081.0,United Kingdom
491570,21535,RETRO SPOT SMALL MILK JUG,6,2009-12-11 12:51:00,2.55,13418.0,United Kingdom
532663,84078A,SET/4 WHITE RETRO STORAGE CUBES ,2,2010-11-14 11:32:00,39.95,14936.0,Channel Islands
523127,85049G,CHOCOLATE BOX RIBBONS ,2,2010-09-20 13:41:00,1.25,17259.0,United Kingdom
521219,22423,REGENCY CAKESTAND 3 TIER,16,2010-09-03 10:13:00,10.95,13089.0,United Kingdom
491969,84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,2009-12-14 17:57:00,2.57,,United Kingdom
532810,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2010-11-14 15:23:00,1.45,17545.0,United Kingdom
525974,22467,GUMBALL COAT RACK,6,2010-10-08 10:23:00,2.55,14769.0,United Kingdom
536632,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-02 11:02:00,4.95,14388.0,United Kingdom
530665,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,2010-11-04 10:49:00,7.95,14047.0,United Kingdom
521795,21624,VINTAGE UNION JACK DOORSTOP,1,2010-09-08 13:57:00,11.87,,United Kingdom
499980,35916C,PINK FELT HANGING HEART W FLOWER,1,2010-03-03 15:28:00,1.66,,United Kingdom
C514602,21203,BUTTERFLIES  HONEYCOMB GARLAND,-1,2010-07-05 12:19:00,1.65,12755.0,Japan
508487,21485,RED SPOT HEART HOT WATER BOTTLE,1,2010-05-16 13:10:00,4.95,18039.0,United Kingdom
494652,21241,GREEN SPOTTY CUP,8,2010-01-17 12:40:00,0.85,14527.0,United Kingdom
501141,22122,SET OF 2 FANCY FONT TEA TOWELS,3,2010-03-14 12:18:00,2.95,16255.0,United Kingdom
532056,22184,CAKE STAND VICTORIAN FILIGREE LARGE,4,2010-11-10 14:27:00,8.5,12739.0,United Arab Emirates
514665,82600,NO SINGING METAL SIGN,1,2010-07-05 13:04:00,2.1,16110.0,United Kingdom
526940,85049E,SCANDINAVIAN REDS RIBBONS,1,2010-10-14 10:16:00,1.25,18041.0,United Kingdom
490074,47504J,ENGLISH ROSE SET/3 GARDEN TOOLS,1,2009-12-03 14:39:00,21.7,,United Kingdom
525105,22465,HANGING METAL STAR LANTERN,12,2010-10-04 10:38:00,1.65,13441.0,United Kingdom
489444,POST,POSTAGE,1,2009-12-01 09:55:00,141.0,12636.0,USA
533103,22198,LARGE POPCORN HOLDER ,1,2010-11-16 11:36:00,1.65,17968.0,United Kingdom
500162,84987,SET OF 36 TEATIME PAPER DOILIES,12,2010-03-05 08:01:00,1.45,17718.0,United Kingdom
515828,84692,BOX OF 24 COCKTAIL PARASOLS,2,2010-07-15 11:08:00,0.42,15910.0,United Kingdom
531782,22816,CARD MOTORBIKE SANTA,24,2010-11-09 14:48:00,0.42,16021.0,United Kingdom
515344,21519,GIN & TONIC DIET GREETING CARD ,12,2010-07-12 10:07:00,0.42,14911.0,EIRE
491675,84712B,PINK JEWELLED PHOTO FRAME,3,2009-12-13 12:04:00,7.95,16710.0,United Kingdom
536876,21981,PACK OF 12 WOODLAND TISSUES ,3,2010-12-03 11:36:00,0.85,,United Kingdom
492387,48116,DOOR MAT MULTICOLOUR STRIPE,2,2009-12-16 15:13:00,6.75,15044.0,United Kingdom
532817,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-11-14 16:16:00,1.25,14493.0,United Kingdom
534656,21171,BATHROOM METAL SIGN ,3,2010-11-23 13:36:00,1.45,13869.0,United Kingdom
494480,85180A,RED HEARTS LIGHT CHAIN ,2,2010-01-14 16:16:00,4.65,15768.0,United Kingdom
